Date of Filing,Last Renewal Date,Date of Expiration,Business Name,Type of Business,Business Address,City,State,Zipcode,latitude,longitude,business_name_normalized,issued,is_active,age_years,chain_count,closest_stop,distance_to_closest_stop
2020-01-27 12:51:00,,2024-01-27 12:50:00,J & J Services,Maintenance,143 Dorchester ST,South Boston,MA,2127,42.334737,-71.04769099999999,j  j services,,False,4.0,1,Andrew,1616.3317170008238
2014-07-14 00:00:00,8/24/18 12:12,2022-08-24 11:51:00,"J RYAN SOLUTIONS,",EDUCATIONAL/TECHNOLOGY CONSULT,171 M ST,South Boston,MA,2127,42.332049,-71.03344800000002,j ryan solutions,,False,8.117808219178082,1,Andrew,2900.2193219970227
2023-05-05 15:43:00,,2027-05-05 15:40:00,J.A.C.E. Designs,Home Decor,713 Fifth ST,South Boston,MA,2127,42.333859,-71.03155700000002,jace designs,,True,2.9424657534246577,1,Andrew,3311.441132996968
2015-09-16 00:00:00,10/13/23 11:16,2027-10-13 11:15:00,JACKIE'S LITTLE HOUSE DAY CARE,CHILD CARE,141 Broadway,South Boston,MA,2127,42.340727,-71.05420300000003,jackies little house day care,,True,10.583561643835617,1,Broadway,517.6661489964685
2024-08-30 15:10:00,,2028-08-30 15:09:00,James Hanley,Cleaning Services,881 First ST,South Boston,MA,2127,42.338057,-71.028073,james hanley,,True,1.6191780821917807,1,Broadway,3717.662948999274
2022-05-23 14:09:00,,2026-05-23 14:08:00,Jamie's Variety,Convenience Store with Beer&Wine,113 H ST,South Boston,MA,2127,42.333942,-71.04169100000001,jamies variety,,True,3.893150684931507,1,Andrew,2194.6644719980745
2022-03-03 15:29:00,2/13/26 13:17,2030-02-13 12:16:00,JANICE IWAMA,CONSULTING,14 Barnard PL,South Boston,MA,2127,42.336732,-71.03932600000002,janice iwama,,True,4.115068493150685,1,Broadway,2614.552940998245
2018-08-09 12:53:00,1/6/23 14:53,2027-01-06 14:51:00,JAS PRODUCTION,ENTERTAINMENT,100 Dorchester ST,South Boston,MA,2127,42.33526,-71.04572999999999,jas production,,True,7.682191780821918,1,Andrew,1892.331441000323
2014-11-24 00:00:00,11/23/18 8:54,2022-11-23 08:52:00,JAVA HOUSE,COFFEE SHOP,541 Broadway,South Boston,MA,2127,42.335317,-71.04243099999997,java house,,False,8.002739726027396,1,Andrew,2265.2199570038906
2020-01-16 13:34:00,,2024-01-16 13:33:00,Jazize Photography,Photography,168 Seventh ST,South Boston,MA,2127,42.334892,-71.051493,jazize photography,,False,4.0,1,Andrew,1211.10990000073
2023-11-30 15:50:00,,2027-11-30 15:48:00,JEFF SWAIN AIRBNB,SHORT TERM RENTAL,4 Jason TE,South Boston,MA,2127,42.331612,-71.04458699999998,jeff swain airbnb,,True,2.3698630136986303,1,Andrew,1613.998386001978
2013-11-25 00:00:00,,2014-11-24 00:00:00,JENNIFER RILEY,CONSULTING - CH227 SEC5A,442 Fourth ST,South Boston,MA,2127,42.335585,-71.04744700000003,jennifer riley,,False,0.9972602739726028,1,Andrew,1737.6649289960726
2022-01-12 14:12:00,12/22/25 13:31,2029-12-22 13:28:00,Jenso Custom Homes,GENERAL CONTRACTING,621 First ST,South Boston,MA,2127,42.337935,-71.03460000000001,jenso custom homes,,True,4.252054794520548,1,Broadway,3005.996993998386
2023-08-02 12:26:00,,2027-08-02 11:01:00,Jess Klein Studio,Interior Design Studio,110 K ST,South Boston,MA,2127,42.338579,-71.03732100000002,jess klein studio,,True,2.6986301369863015,1,Broadway,2632.108478997344
2023-11-27 10:23:00,,2027-11-27 10:19:00,JHOANKA & CO,Fashion design,503 Second ST,South Boston,MA,2127,42.336899,-71.043248,jhoanka  co,,True,2.378082191780822,1,Broadway,2160.220061998984
2017-09-28 11:02:00,9/23/25 11:20,2029-09-23 11:18:00,Jill Hoffmeister Jewelry,Jewelry Wholesale/Resale,590 Eighth ST,South Boston,MA,2127,42.331594,-71.03803900000003,jill hoffmeister jewelry,,True,8.545205479452054,1,Andrew,2339.5532159970107
2016-01-20 00:00:00,2/14/24 12:08,2028-02-14 11:21:00,JIMMY'S KORNER,PACKAGE STORE,143 P ST,South Boston,MA,2127,42.333363,-71.027311,jimmys korner,,True,10.238356164383562,1,Andrew,3728.107382999747
2013-08-12 00:00:00,10/7/25 15:07,2029-10-07 15:07:00,JIM'S VARIETY,CONVENIENCE STORE,258 Fifth ST,South Boston,MA,2127,42.335484,-71.04909600000002,jims variety,,True,12.67945205479452,1,Andrew,1543.2206789975126
2025-08-20 13:59:00,,2029-08-20 13:56:00,Joe St. Pierre Photography,Photography,366 Broadway,South Boston,MA,2127,42.33803,-71.04921999999999,joe st pierre photography,,True,0.6465753424657534,1,Broadway,1370.99862900048
2014-07-24 00:00:00,11/14/22 15:44,2026-11-14 11:41:00,JOHN CARTER FIRE ESCAPE SERVICES,FIRE ESCAPES,70 G ST,South Boston,MA,2127,42.333611,-71.04402299999998,john carter fire escape services,,True,11.73150684931507,1,Andrew,1898.775879001421
2014-12-17 00:00:00,,2018-12-17 00:00:00,JOIE,RETAIL SALE OF APPAREL & ACCESSORIES,141 Sixth ST,South Boston,MA,2127,42.336535,-71.05287699999997,joie,,False,4.002739726027397,1,Broadway,1130.776647003811
2023-09-25 13:22:00,,2027-09-25 13:20:00,JoJo Brows Skin Makeup,Beauty Salon,509 First ST,South Boston,MA,2127,42.33795,-71.039308,jojo brows skin makeup,,True,2.5506849315068494,1,Broadway,2481.219740999345
2015-12-21 00:00:00,11/29/19 13:40,2023-11-29 13:40:00,JONATHAN MARSH REAL ESTATE,REAL ESTATE,636 Dorchester AV,South Boston,MA,2127,42.328119,-71.05669,jonathan marsh real estate,,False,7.945205479452055,1,Andrew,333.33299999922315
2022-03-22 10:28:00,,2026-03-22 09:57:00,JOSEPH & ROBERT ALVARADO,SHORT TERM RENTAL,550 Dorchester AV,South Boston,MA,2127,42.330587,-71.05674099999999,joseph  robert alvarado,,False,4.0,1,Andrew,149.66651700108412
2022-05-24 12:48:00,,2026-05-24 12:44:00,Joseph's Bakery,Bakery,258 K ST,South Boston,MA,2127,42.334545,-71.03720800000002,josephs bakery,,True,3.8904109589041096,1,Andrew,2759.7750179971285
2024-06-17 12:54:00,,2028-06-17 12:53:00,Joy Lee,Short Term Rental,674 Broadway,South Boston,MA,2127,42.33579,-71.03757000000002,joy lee,,True,1.821917808219178,1,Andrew,2857.886030998112
2018-10-23 14:51:00,10/24/22 15:41,2026-10-24 13:47:00,JP LICKS,ICE CREAM PARTOR,376 West Broadway,South Boston,MA,2127,42.337817,-71.04875400000003,jp licks,,True,7.476712328767123,3,Broadway,1446.442997996321
2019-07-22 15:09:00,,2023-07-22 15:07:00,JS Rentals,Short Term Rentals,209 Second ST,South Boston,MA,2127,42.340963,-71.05081200000001,js rentals,,False,4.0,1,Broadway,868.2213539987897
2020-01-08 12:27:00,1/3/24 12:46,2028-01-03 12:44:00,K & 8th Street Market,Beer & Wine/Grocery,362 K ST,South Boston,MA,2127,42.331349,-71.03706399999999,k  8th street market,,True,6.265753424657534,1,Andrew,2420.66424600144
2025-03-04 13:32:00,,2029-03-04 13:31:00,K + D Airbnb,Airbnb,13 Pacific ST,South Boston,MA,2127,42.333861,-71.045681,k  d airbnb,,True,1.1095890410958904,1,Andrew,1742.3315909992907
2018-05-04 11:14:00,,2022-05-04 11:13:00,K Street Candlles,Online Manufacturing,308 K ST,South Boston,MA,2127,42.333187,-71.03716600000001,k street candlles,,False,4.0,1,Andrew,2613.552941998401
2016-08-11 15:52:00,6/30/20 14:23,2024-06-30 14:21:00,Kae & Co. Consulting,Consulting,9 Liberty PL,South Boston,MA,2127,42.328848,-71.05361900000003,kae  co consulting,,False,7.887671232876713,1,Andrew,593.554961996714
2024-06-05 11:21:00,,2028-06-05 11:16:00,KARPP,CONSTRUCTION MATERIALS,480 First ST,South Boston,MA,2127,42.338677,-71.04044299999998,karpp,,True,1.8547945205479452,1,Broadway,2274.331059002204
2023-11-06 14:32:00,,2027-11-06 14:31:00,Karve Spa,Day Spa,416 Broadway,South Boston,MA,2127,42.3369,-71.04743000000002,karve spa,,True,2.4356164383561643,2,Broadway,1695.442748997671
2019-10-03 12:08:00,,2023-10-03 12:06:00,Karve Spa,Day Spa,416 Broadway,South Boston,MA,2127,42.3369,-71.04743000000002,karve spa,,False,4.0,2,Broadway,1695.442748997671
2018-10-19 12:03:00,11/30/22 13:06,2026-11-30 13:04:00,Kate Hadden Design Co.,Web & Graphic Design,847 Fourth ST,South Boston,MA,2127,42.334723,-71.02958699999999,kate hadden design co,,True,7.487671232876712,1,Andrew,3626.3297070001263
2020-03-25 11:18:00,,2024-03-25 11:16:00,Kayla Mehr Fitness,online/mobile personal training,9 Atlantic ST,South Boston,MA,2127,42.334238,-71.04638899999998,kayla mehr fitness,,False,4.0,1,Andrew,1705.5538500021437
2025-05-07 15:23:00,,2029-05-07 14:10:00,KB Bookkeeping Plus,Bookkeeping,1306 Columbia RD,South Boston,MA,2127,42.330616,-71.04705899999999,kb bookkeeping plus,,True,0.9342465753424658,1,Andrew,1228.6654380006182
2023-07-18 14:52:00,,2027-07-18 14:47:00,Kelly Antonucci Group,Real Estate,825 Fourth ST,South Boston,MA,2127,42.334672,-71.03061100000002,kelly antonucci group,,True,2.73972602739726,1,Andrew,3506.885381996951
2018-12-12 12:27:00,12/19/22 16:03,2026-12-19 14:16:00,Kennard Architects,Architectural Services,141 Dorchester AV,South Boston,MA,2127,42.342105,-71.05791599999998,kennard architects,,True,7.33972602739726,1,Broadway,162.8887259977019
2020-01-31 12:36:00,,2024-01-31 12:35:00,Kingdom Racing,Horse Racing,715 Fourth ST,South Boston,MA,2127,42.334576,-71.03598399999998,kingdom racing,,False,4.0,1,Andrew,2899.219323001126
2015-05-28 00:00:00,5/28/19 9:27,2023-05-28 09:22:00,KING'S & QUEEN'S CUSTOM DESIGNS,ONLINE RETAIL,180 Monsignor Dennis F. O'Callaghan WY,South Boston,MA,2127,42.326407,-71.05564099999998,kings  queens custom designs,,False,8.005479452054795,1,Andrew,640.1104710015437
2019-11-25 13:34:00,11/13/23 12:37,2027-11-13 12:35:00,KLS Hair Studio,Hair Salon,537 First ST,South Boston,MA,2127,42.33781,-71.03829999999999,kls hair studio,,True,6.3863013698630136,1,Broadway,2608.77516900099
2016-02-29 00:00:00,3/4/24 17:30,2028-03-04 13:43:00,KUBY COMMUNICATIONS,PUBLIC RELATIONS,320 D ST,South Boston,MA,2127,42.340972,-71.04964899999999,kuby communications,,True,10.128767123287671,1,Broadway,996.44344800112
2014-04-16 00:00:00,4/1/22 15:29,2026-04-01 12:52:00,L STREET DINER AND PIZZERIA,RESTAURANT,108 L ST,South Boston,MA,2127,42.334053,-71.03509200000002,l street diner and pizzeria,,False,11.967123287671233,1,Andrew,2940.219281997088
2024-03-12 09:28:00,,2028-03-12 09:20:00,L Street Tavern,Tavern,658 Eighth ST,South Boston,MA,2127,42.331637,-71.035461,l street tavern,,True,2.0876712328767124,1,Andrew,2630.7751469999203
2025-11-07 12:26:00,,2029-11-07 12:23:00,LAND OF PIZZA,PIZZA SHOP,445 Broadway,South Boston,MA,2127,42.336049,-71.046876,land of pizza,,True,0.4301369863013699,1,Broadway,1851.5537039998533
2021-12-07 13:55:00,,2025-12-07 13:44:00,Landlord,Landlord,11 Elkins ST,South Boston,MA,2127,42.339353,-71.03612900000002,landlord,,False,4.0,1,Broadway,2678.552876997717
2015-12-30 00:00:00,5/29/20 13:58,2024-05-29 13:47:00,LAPELS DRY CLEANING,DRY CLEANING,54 Old Colony AV,South Boston,MA,2127,42.336578,-71.05597699999998,lapels dry cleaning,,False,8.419178082191781,2,Broadway,781.5547740012812
2019-04-04 14:54:00,4/21/23 17:00,2026-04-20 00:00:00,Lash Season,Aesthetics,481 Broadway,South Boston,MA,2127,42.33527,-71.04563000000002,lash season,,True,7.03013698630137,1,Andrew,1904.5536509978865
2025-04-09 10:31:00,,2029-04-09 10:30:00,Law Office of Julia R Sauve,Law Office,25 Story ST,South Boston,MA,2127,42.333308,-71.043207,law office of julia r sauve,,True,1.010958904109589,1,Andrew,1955.775822000408
2020-05-22 14:03:00,,2024-05-22 12:25:00,Law Office Of Michael A. Hammer,Law Office,320 D ST,South Boston,MA,2127,42.340972,-71.04964899999999,law office of michael a hammer,,False,4.0,1,Broadway,996.44344800112
2021-01-19 12:39:00,,2025-01-19 12:37:00,Law Office of Michael P. Welsh,Law Office,339 Broadway,South Boston,MA,2127,42.3388345649572,-71.05089270276682,law office of michael p welsh,,False,4.0,1,Broadway,1095.7469349163368
2023-06-29 13:49:00,,2027-06-29 13:46:00,Layla's American Tavern,Restaurant,332 Broadway,South Boston,MA,2127,42.338415,-71.04987599999998,laylas american tavern,,True,2.791780821917808,1,Broadway,1255.3320780019772
2018-09-12 09:21:00,,2022-09-12 09:20:00,Lazy Jack Supply,Retail - Home Goods,111 Marine RD,South Boston,MA,2127,42.3305,-71.03451999999999,lazy jack supply,,False,4.0,1,Andrew,2608.997391001218
2016-04-15 00:00:00,1/25/24 15:42,2028-01-25 15:39:00,LEDUCQ,Administrative Services,19 Third ST,South Boston,MA,2127,42.342656,-71.05496,leducq,,True,10.002739726027396,1,Broadway,226.77755100061228
2017-06-21 11:50:00,,,Lee Chen's Restaurant,Restaurant,475 Broadway,South Boston,MA,2127,42.33555,-71.04611,lee chens restaurant,,False,,1,Andrew,1882.331450999517
2015-02-05 00:00:00,2/21/23 10:42,2027-02-21 10:41:00,LEE'S CLEANING SERVICES,CLEANING,8 Joyce Hayes WY,South Boston,MA,2127,42.337719,-71.05537099999998,lees cleaning services,,True,11.194520547945206,1,Broadway,722.11038900215
2018-03-23 13:02:00,,2022-03-23 12:14:00,Leg Up Marketing & Communications,Marketing/PR Agency,795 Fifth ST,South Boston,MA,2127,42.333902,-71.02875799999998,leg up marketing  communications,,False,4.0,1,Andrew,3627.2185950018297
2024-12-18 14:22:00,,2028-12-18 14:21:00,Lejit,Retail Apparell,517 Eighth ST,South Boston,MA,2127,42.331267,-71.04070100000001,lejit,,True,1.3178082191780822,1,Andrew,2007.44243699786
2024-12-18 14:22:00,,2028-12-18 14:20:00,Lejit Branding,Retail Apparell,517 Eighth ST,South Boston,MA,2127,42.331267,-71.04070100000001,lejit branding,,True,1.3178082191780822,1,Andrew,2007.44243699786
2024-12-18 14:22:00,,2028-12-18 14:18:00,Lejit Branding Company,Retail Apparell,517 Eighth ST,South Boston,MA,2127,42.331267,-71.04070100000001,lejit branding company,,True,1.3178082191780822,1,Andrew,2007.44243699786
2021-12-20 12:15:00,12/16/25 11:43,2029-12-16 11:41:00,Lenox Sophia,Restaurant,87 A ST,South Boston,MA,2127,42.342431,-71.054618,lenox sophia,,True,4.315068493150685,1,Broadway,282.2219399995791
2016-06-06 11:19:00,,,Leteat.com,Catering Services,28 Damrell ST,South Boston,MA,2127,42.333461,-71.05555400000003,leteatcom,,False,,4,Andrew,600.8882879963575
2016-06-06 11:33:00,,2024-06-22 14:23:00,Leteat.com,Catering Services,28 Damrell ST,South Boston,MA,2127,42.333461,-71.05555400000003,leteatcom,,False,8.04931506849315,4,Andrew,600.8882879963575
2013-10-08 00:00:00,,2017-10-08 00:00:00,LETEAT.COM,CATERING SERVICES,28 Damrell ST,South Boston,MA,2127,42.333461,-71.05555400000003,leteatcom,,False,4.002739726027397,4,Andrew,600.8882879963575
2016-06-06 00:00:00,,2020-06-06 00:00:00,LETEAT.COM,,28 Damrell ST,South Boston,MA,2127,42.333461,-71.05555400000003,leteatcom,,False,4.002739726027397,4,Andrew,600.8882879963575
2014-09-11 00:00:00,10/17/22 12:18,2026-10-17 12:17:00,LETICIA LIMO SERVICES,LIVERY,20 General Lawrence J Logan WY,South Boston,MA,2127,42.32704,-71.05385999999999,leticia limo services,,True,11.597260273972603,1,Andrew,767.6658990016097
2022-12-19 12:45:00,,2026-12-19 12:44:00,Level Up Meal Prep,Delivery,604A Dorchester AV,South Boston,MA,2127,42.329157,-71.05670099999998,level up meal prep,,True,3.317808219178082,1,Andrew,216.7775610021751
2019-03-05 12:16:00,4/12/23 10:41,2027-04-12 10:36:00,LexRx,NP Business Office,395 Broadway,South Boston,MA,2127,42.33719,-71.04876000000002,lexrx,,True,7.112328767123287,1,Broadway,1515.4429289981697
2019-10-08 15:56:00,,2023-10-08 15:55:00,LightFlex Studios,Photography,566 Sixth ST,South Boston,MA,2127,42.333231,-71.03795300000002,lightflex studios,,False,4.0,1,Andrew,2530.9974689976184
2023-03-01 14:46:00,,2027-03-01 14:43:00,Lilahs Crystals & Tarot,Retail,376 West Broadway,South Boston,MA,2127,42.337817,-71.04875400000003,lilahs crystals  tarot,,True,3.1205479452054794,1,Broadway,1446.442997996321
2021-05-17 15:25:00,,2025-05-17 15:25:00,lilawesomeboutique,clothing boutique,43 General Lawrence J Logan WY,South Boston,MA,2127,42.328362,-71.05440199999998,lilawesomeboutique,,False,4.002739726027397,1,Andrew,560.5549950018712
2024-04-04 15:47:00,,2028-04-04 15:46:00,Lili Latin Dance,Dance Studio,423 Broadway,South Boston,MA,2127,42.33652,-71.04773,lili latin dance,,True,2.0246575342465754,1,Broadway,1704.331628999703
2015-10-02 00:00:00,3/12/26 9:39,2030-03-09 09:39:00,LINCOLN TAVERN & RESTAURANT,FULL SERVICE RESTAURANT,425 Broadway,South Boston,MA,2127,42.336319,-71.04763600000001,loln tavern  restaurant,,True,10.53972602739726,1,Broadway,1737.1093739982648
2024-07-03 15:20:00,,2028-07-03 14:29:00,Link Health,Community Engagement,12 Mohawk ST,South Boston,MA,2127,42.328724,-71.05548699999997,link health,,True,1.7780821917808218,1,Andrew,399.7773780027868
2024-02-14 12:08:00,,2028-02-14 11:54:00,LIQUOR & WINE GALLERY,Liquor Store,605 Broadway,South Boston,MA,2127,42.33561271913169,-71.03650826260878,liquor  wine gallery,,True,2.1616438356164385,1,Andrew,2956.15887971687
2014-11-21 00:00:00,1/13/23 14:31,2027-01-13 14:30:00,LIRIANO'S TAX SERVICE,TAX SERVICES,35 Patterson WY,South Boston,MA,2127,42.330307,-71.05219999999997,lirianos tax service,,True,11.402739726027397,1,Andrew,623.1104880026215
2014-06-04 00:00:00,5/11/22 13:03,2026-05-11 11:18:00,LISA NAIL SALON,NAIL & SKIN CARE,746 Broadway,South Boston,MA,2127,42.33561271913169,-71.03650826260878,lisa nail salon,,True,11.868493150684932,1,Andrew,2956.15887971687
2017-03-20 13:23:00,3/18/25 14:36,2029-03-18 14:31:00,Little Jack Horner,Novelty Sales,61 Dorchester ST,South Boston,MA,2127,42.336208,-71.04485399999999,little jack horner,,True,9.07123287671233,1,Broadway,2058.553497001451
2021-10-07 15:37:00,,2025-10-07 15:35:00,Liv Charron Events,wedding/event planning,339 K ST,South Boston,MA,2127,42.33208,-71.03749700000003,liv charron events,,False,4.0,1,Andrew,2453.7753239960025
2018-03-02 16:42:00,1/26/23 12:13,2027-01-26 12:13:00,LIVE LONGER GET FIT,PERSONAL TRAINING,323 Dorchester AV,South Boston,MA,2127,42.336913,-71.058135,live longer get fit,,True,8.12054794520548,1,Broadway,764.1103469987441
2020-10-13 15:41:00,10/4/24 15:40,2028-10-04 15:39:00,LIZ ON E,BEAUTY SALON,661 Broadway,South Boston,MA,2127,42.33541,-71.03816,liz on e,,True,5.501369863013698,1,Andrew,2750.108360999429
2014-03-20 00:00:00,1/27/26 16:46,2030-01-27 15:55:00,LOCAL 149,RESTAURANT,149 P ST,South Boston,MA,2127,42.333108,-71.02731799999998,local 149,,True,12.076712328767123,1,Andrew,3698.996301002191
2014-12-29 00:00:00,2/10/23 16:14,2027-02-08 12:00:00,LOCO TAQUERIA & OYSTER BAR,RESTAURANT,412 Broadway,South Boston,MA,2127,42.337039,-71.04768999999999,loco taqueria  oyster bar,,True,11.2986301369863,1,Broadway,1651.1094600014414
2015-04-02 00:00:00,6/6/19 14:24,2023-06-06 14:20:00,LOGRASSO'S BARBER SHOP,BARBER SHOP,331 Broadway,South Boston,MA,2127,42.3388345649572,-71.05089270276682,lograssos barber shop,,False,8.183561643835617,1,Broadway,1095.7469349163368
2023-06-23 12:08:00,,2027-06-23 12:07:00,Lori Hosea Studio,Hair Salon,621 First ST,South Boston,MA,2127,42.337935,-71.03460000000001,lori hosea studio,,True,2.808219178082192,1,Broadway,3005.996993998386
2020-06-26 14:09:00,11/14/24 15:34,2028-11-14 13:15:00,Louie Styles,barbershop,100 Dorchester ST,South Boston,MA,2127,42.33526,-71.04572999999999,louie styles,,True,5.8,1,Andrew,1892.331441000323
2020-05-19 11:49:00,,2024-05-19 11:47:00,Love Child,Floral studio + Event venue,313 E ST,South Boston,MA,2127,42.337587,-71.04939000000002,love child,,False,4.0,1,Broadway,1401.3319319981078
2019-11-12 13:02:00,11/6/23 15:44,2027-11-06 13:00:00,Love Realty,Short Term Rental,532 Eighth ST,South Boston,MA,2127,42.331514,-71.040235,love realty,,True,6.421917808219178,1,Andrew,2086.664579999953
2021-01-08 11:48:00,3/28/25 12:38,2029-03-28 12:35:00,LU LU GREEN BEVERAGE,Juice retail,246A Broadway,South Boston,MA,2127,42.339686,-71.051512,lu lu green beverage,,True,5.263013698630137,1,Broadway,932.33240099956
2018-09-14 12:52:00,4/28/23 13:25,2027-04-28 13:24:00,Luck Wellness,Yoga Studio,516 Second ST,South Boston,MA,2127,42.337385,-71.04192899999998,luck wellness,,True,7.583561643835616,1,Broadway,2252.7755250021514
2017-07-19 11:14:00,9/1/22 13:21,2026-09-01 13:03:00,LUCKY STAR BUS,BUS TRANSPORTATION,38 Damrell ST,South Boston,MA,2127,42.332993,-71.05516799999998,lucky star bus,,True,8.73972602739726,1,Andrew,591.7771860019919
2019-07-26 10:15:00,9/1/23 14:01,2027-09-01 13:58:00,Lucy Family Daycare,Family Daycare,78 Seventh ST,South Boston,MA,2127,42.336629,-71.05415099999999,lucy family daycare,,True,6.720547945205479,1,Broadway,978.7767990007228
2023-05-17 12:27:00,,2027-05-17 12:24:00,Luisa Fernandez Designs,Deigns Sole Proprietorship,235 Broadway,South Boston,MA,2127,42.339226,-71.05181399999998,luisa fernandez designs,,True,2.9095890410958902,1,Broadway,949.887939002606
2021-01-08 11:10:00,3/28/25 12:38,2029-03-28 12:36:00,Lulu Green Cafe Bakery Juice Bar,Cafe,246A Broadway,South Boston,MA,2127,42.339686,-71.051512,lulu green cafe bakery juice bar,,True,5.263013698630137,1,Broadway,932.33240099956
2025-03-25 15:43:00,,2029-03-25 15:40:00,Lumen et Logos,Book Publishing,582 Fourth ST,South Boston,MA,2127,42.334805,-71.04139499999997,lumen et logos,,True,1.0520547945205478,1,Andrew,2323.442121003739
2025-01-21 14:39:00,,2029-01-21 14:38:00,Lunita Family Daycare,Daycare,7 Orton Marotta WA,South Boston,MA,2127,42.338589,-71.05596100000002,lunita family daycare,,True,1.2246575342465753,1,Broadway,559.8883289972385
2022-02-15 10:15:00,,2026-02-15 10:06:00,Luxe Home Interiors,Boutique Store,754 Broadway,South Boston,MA,2127,42.335857,-71.03525300000001,luxe home interiors,,False,4.0,1,Andrew,3122.774654998032
2015-07-20 00:00:00,6/25/19 13:08,2023-06-25 13:07:00,LYDON EXTERIORS,HOME IMPROVEMENT,139 Ninth ST,South Boston,MA,2127,42.334426,-71.05418800000001,lydon exteriors,,False,7.936986301369863,1,Andrew,859.888028998513
2018-12-17 14:39:00,,2022-12-17 14:38:00,M & G Handyman Service,Handyman Service,163 Orton Marotta WA,South Boston,MA,2127,42.337071,-71.053697,m  g handyman service,,False,4.0,1,Broadway,980.110130999725
2015-10-22 00:00:00,12/13/19 16:31,2023-12-13 16:30:00,MA PLUME CALLIGRAPHY,CALLIGRAPHY SERVICES,610 Broadway,South Boston,MA,2127,42.33575,-71.03965,ma plume calligraphy,,False,8.147945205479452,1,Andrew,2622.330710999924
2020-06-25 09:24:00,6/11/24 16:00,2028-06-11 15:56:00,Maddox Builders,Carpenter,855 Fifth ST,South Boston,MA,2127,42.333935,-71.026025,maddox builders,,True,5.802739726027397,1,Andrew,3934.5516209988
2025-12-02 11:01:00,,2029-12-02 11:00:00,Madelyn Pilates,Mobile Pilates,821 Fifth ST,South Boston,MA,2127,42.333914,-71.02769799999999,madelyn pilates,,True,0.36164383561643837,1,Andrew,3746.3295870011098
2021-09-07 13:13:00,,2025-09-07 13:11:00,Malik Abbas Limo and Taxi Service,transportation,20 General Lawrence J Logan WY,South Boston,MA,2127,42.32704,-71.05385999999999,malik abbas limo and taxi service,,False,4.0,1,Andrew,767.6658990016097
2022-06-21 11:03:00,,2026-06-21 11:01:00,Mara May,Online Retail,208 Seventh ST,South Boston,MA,2127,42.334137,-71.050321,mara may,,True,3.813698630136986,1,Andrew,1257.443186999805
2016-06-07 00:00:00,6/30/20 10:27,2024-06-30 10:25:00,MARRS GROUP,CONSULTING/RECRUITING,320 D ST,South Boston,MA,2127,42.340972,-71.04964899999999,marrs group,,False,8.068493150684931,1,Broadway,996.44344800112
2013-03-14 00:00:00,,2017-03-14 00:00:00,MARY KAY BEATY CONSULTANT,,524 Sixth ST,South Boston,MA,2127,42.333219,-71.03931399999999,mary kay beaty consultant,,False,4.002739726027397,1,Andrew,2378.4420660006704
2013-03-14 00:00:00,,2017-03-14 00:00:00,MARY KAY BEAUTY CONSULTANT,INDEPENDENT BEAUTY CONSULTANT,524 Sixth ST,South Boston,MA,2127,42.333219,-71.03931399999999,mary kay beauty consultant,,False,4.002739726027397,2,Andrew,2378.4420660006704
2016-06-21 12:26:00,,,Mary Kay Beauty Consultant,Independent Beauty Consultant,524 Sixth ST,South Boston,MA,2127,42.333219,-71.03931399999999,mary kay beauty consultant,,False,,2,Andrew,2378.4420660006704
2019-10-07 13:34:00,,2023-10-07 13:32:00,Mass Maids,Cleaning Business,236 Dorchester ST,South Boston,MA,2127,42.332542,-71.05130700000001,mass maids,,False,4.0,1,Andrew,970.6656959983062
2023-12-07 14:52:00,,2027-12-07 14:51:00,MassMicro,Produce Farm,67 G ST,South Boston,MA,2127,42.333736,-71.044419,massmicro,,True,2.350684931506849,1,Andrew,1868.6647979992845
2018-10-05 16:07:00,10/5/22 13:51,2026-10-05 10:33:00,McColl RE Consultants,Real Estate Consulting,314 K ST,South Boston,MA,2127,42.332941,-71.03717,mccoll re consultants,,True,7.526027397260274,1,Andrew,2585.775191999058
2019-12-09 13:25:00,,2023-12-09 10:10:00,McGlynn Associates,Contract Furnture,60 K ST,South Boston,MA,2127,42.339553,-71.037372,mcglynn associates,,False,4.0,1,Broadway,2518.219703999089
2015-12-17 00:00:00,1/18/24 12:52,2028-01-18 12:50:00,MCGOO'S PIZZA,RESTAURANT,479 Broadway,South Boston,MA,2127,42.33546,-71.04601000000002,mcgoos pizza,,True,10.331506849315069,1,Andrew,1883.442560996712
2015-06-30 00:00:00,,2015-12-17 00:00:00,MCGOO'S PIZZERIA,RESTAURANT,479 Broadway,South Boston,MA,2127,42.33546,-71.04601000000002,mcgoos pizzeria,,False,0.4657534246575342,1,Andrew,1883.442560996712
2015-06-30 00:00:00,,2015-12-17 00:00:00,MCGOOSTA,RESTAURANT,479 Broadway,South Boston,MA,2127,42.33546,-71.04601000000002,mcgoosta,,False,0.4657534246575342,1,Andrew,1883.442560996712
2025-04-07 12:47:00,,2029-04-07 12:46:00,MCM Properties,Real Estate,948 Broadway,South Boston,MA,2127,42.33604,-71.02591999999999,mcm properties,,True,1.0164383561643835,1,Andrew,4180.106931000952
2025-04-11 12:47:00,,2029-04-11 12:47:00,Meek Oak,Art Sale,40 Baxter ST,South Boston,MA,2127,42.33618,-71.05450100000002,meek oak,,True,1.0054794520547945,1,Broadway,989.7767879982144
